sample_id,track_c_status,same_plan_success,replan_R3_success,same_plan_execution_status,replan_R3_execution_status,attribution,case_dir
Spatial/select_book_spatial/example28,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example28
Spatial/select_book_spatial/example26,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example26
Spatial/select_book_spatial/example30,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example30
Spatial/select_book_spatial/example33,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example33
Spatial/select_book_spatial/example34,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example34
Spatial/select_book_spatial/example35,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example35
Spatial/select_book_spatial/example38,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example38
Spatial/select_book_spatial/example40,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example40
Spatial/select_book_spatial/example44,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example44
Spatial/select_book_spatial/example45,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example45
Spatial/select_book_spatial/example47,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example47
Spatial/select_book_spatial/example49,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example49
Spatial/select_book_spatial/example50,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example50
Spatial/select_book_spatial/example51,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example51
Spatial/select_book_spatial/example52,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example52
Spatial/select_book_spatial/example54,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example54
Spatial/select_book_spatial/example55,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example55
Spatial/select_book_spatial/example56,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example56
Spatial/select_book_spatial/example58,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example58
Spatial/select_book_spatial/example59,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example59
Spatial/select_book_spatial/example61,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example61
Spatial/select_book_spatial/example64,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example64
Spatial/select_book_spatial/example65,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example65
Spatial/select_book_spatial/example72,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example72
Spatial/select_book_spatial/example73,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example73
Spatial/select_book_spatial/example76,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example76
Spatial/select_book_spatial/example79,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example79
Spatial/select_book_spatial/example81,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example81
Spatial/select_book_spatial/example83,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example83
Spatial/select_book_spatial/example85,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example85
Spatial/select_book_spatial/example86,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example86
Spatial/select_book_spatial/example87,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example87
Spatial/select_book_spatial/example89,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example89
Spatial/select_book_spatial/example94,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example94
Spatial/select_book_spatial/example95,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example95
Spatial/select_book_spatial/example97,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example97
Spatial/select_book_spatial/example99,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example99
Spatial/select_chemistry_tube_spatial/example0,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example0
Spatial/select_chemistry_tube_spatial/example1,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example1
Spatial/select_chemistry_tube_spatial/example2,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example2
Spatial/select_chemistry_tube_spatial/example5,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example5
Spatial/select_chemistry_tube_spatial/example7,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example7
Spatial/select_chemistry_tube_spatial/example10,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example10
Spatial/select_chemistry_tube_spatial/example12,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example12
Spatial/select_chemistry_tube_spatial/example13,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example13
Spatial/select_chemistry_tube_spatial/example14,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example14
Spatial/select_chemistry_tube_spatial/example15,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example15
Spatial/select_chemistry_tube_spatial/example16,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example16
Spatial/select_chemistry_tube_spatial/example17,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example17
Spatial/select_chemistry_tube_spatial/example20,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example20
Spatial/select_chemistry_tube_spatial/example22,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example22
Spatial/select_chemistry_tube_spatial/example24,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example24
Spatial/select_chemistry_tube_spatial/example25,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example25
Spatial/select_chemistry_tube_spatial/example26,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example26
Spatial/select_chemistry_tube_spatial/example27,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example27
Spatial/select_chemistry_tube_spatial/example28,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example28
Spatial/select_chemistry_tube_spatial/example29,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example29
Spatial/select_chemistry_tube_spatial/example30,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example30
Spatial/select_chemistry_tube_spatial/example31,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example31
Spatial/select_chemistry_tube_spatial/example32,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example32
Spatial/select_chemistry_tube_spatial/example33,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example33
Spatial/select_chemistry_tube_spatial/example34,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example34
Spatial/select_chemistry_tube_spatial/example35,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example35
Spatial/select_chemistry_tube_spatial/example36,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example36
Spatial/select_chemistry_tube_spatial/example38,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example38
Spatial/select_chemistry_tube_spatial/example40,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example40
Spatial/select_chemistry_tube_spatial/example42,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example42
Spatial/select_chemistry_tube_spatial/example43,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example43
Spatial/select_chemistry_tube_spatial/example44,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example44
Spatial/select_chemistry_tube_spatial/example45,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example45
Spatial/select_chemistry_tube_spatial/example47,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example47
Spatial/select_chemistry_tube_spatial/example48,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example48
Spatial/select_chemistry_tube_spatial/example49,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example49
Spatial/select_chemistry_tube_spatial/example50,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example50
Spatial/select_chemistry_tube_spatial/example51,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example51
Spatial/select_chemistry_tube_spatial/example52,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example52
Spatial/select_chemistry_tube_spatial/example53,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example53
Spatial/select_chemistry_tube_spatial/example55,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example55
Spatial/select_chemistry_tube_spatial/example56,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example56
Spatial/select_chemistry_tube_spatial/example60,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example60
Spatial/select_chemistry_tube_spatial/example62,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example62
Spatial/select_chemistry_tube_spatial/example63,C1_qwen_guided_condition_failure,True,False,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example63
Spatial/select_chemistry_tube_spatial/example64,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example64
Spatial/select_chemistry_tube_spatial/example67,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example67
Spatial/select_chemistry_tube_spatial/example68,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example68
Spatial/select_book_spatial/example88,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_book_spatial\example88
Spatial/select_chemistry_tube_spatial/example70,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example70
Spatial/select_chemistry_tube_spatial/example69,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example69
Spatial/select_chemistry_tube_spatial/example74,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example74
Spatial/select_chemistry_tube_spatial/example76,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example76
Spatial/select_chemistry_tube_spatial/example79,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example79
Spatial/select_chemistry_tube_spatial/example80,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example80
Spatial/select_chemistry_tube_spatial/example82,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example82
Spatial/select_chemistry_tube_spatial/example84,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example84
Spatial/select_chemistry_tube_spatial/example86,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example86
Spatial/select_chemistry_tube_spatial/example87,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example87
Spatial/select_chemistry_tube_spatial/example88,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example88
Spatial/select_chemistry_tube_spatial/example90,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example90
Spatial/select_chemistry_tube_spatial/example91,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example91
Spatial/select_chemistry_tube_spatial/example92,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example92
Spatial/select_chemistry_tube_spatial/example94,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example94
Spatial/select_chemistry_tube_spatial/example96,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example96
Spatial/select_chemistry_tube_spatial/example97,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example97
Spatial/select_chemistry_tube_spatial/example98,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example98
Spatial/select_chemistry_tube_spatial/example99,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_chemistry_tube_spatial\example99
Spatial/select_poker_spatial/example2,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example2
Spatial/select_poker_spatial/example3,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example3
Spatial/select_poker_spatial/example4,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example4
Spatial/select_poker_spatial/example5,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example5
Spatial/select_poker_spatial/example6,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example6
Spatial/select_poker_spatial/example7,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example7
Spatial/select_poker_spatial/example8,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example8
Spatial/select_poker_spatial/example10,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example10
Spatial/select_poker_spatial/example11,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example11
Spatial/select_poker_spatial/example12,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example12
Spatial/select_poker_spatial/example13,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example13
Spatial/select_poker_spatial/example14,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example14
Spatial/select_poker_spatial/example18,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example18
Spatial/select_poker_spatial/example19,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example19
Spatial/select_poker_spatial/example20,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example20
Spatial/select_poker_spatial/example23,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example23
Spatial/select_poker_spatial/example24,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example24
Spatial/select_poker_spatial/example25,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example25
Spatial/select_poker_spatial/example26,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example26
Spatial/select_poker_spatial/example28,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example28
Spatial/select_poker_spatial/example29,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example29
Spatial/select_poker_spatial/example31,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example31
Spatial/select_poker_spatial/example32,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example32
Spatial/select_poker_spatial/example33,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example33
