sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
Semantic/select_toy_semantic/example60,Semantic,select_toy_semantic,example60,pick>place,completed,completed,True
Semantic/select_toy_semantic/example61,Semantic,select_toy_semantic,example61,pick>place,completed,completed,True
Semantic/select_toy_semantic/example62,Semantic,select_toy_semantic,example62,pick>place,completed,completed,True
Semantic/select_toy_semantic/example64,Semantic,select_toy_semantic,example64,pick>place,completed,completed,True
Semantic/select_toy_semantic/example65,Semantic,select_toy_semantic,example65,pick>place,completed,completed,True
Semantic/select_toy_semantic/example69,Semantic,select_toy_semantic,example69,pick>place,completed,completed,True
Semantic/select_toy_semantic/example70,Semantic,select_toy_semantic,example70,pick>place,completed,completed,True
Semantic/select_toy_semantic/example71,Semantic,select_toy_semantic,example71,pick>place,completed,completed,True
Semantic/select_toy_semantic/example72,Semantic,select_toy_semantic,example72,pick>place,completed,completed,True
Semantic/select_toy_semantic/example73,Semantic,select_toy_semantic,example73,pick>place,completed,completed,True
Semantic/select_toy_semantic/example74,Semantic,select_toy_semantic,example74,pick>place,completed,completed,True
Semantic/select_toy_semantic/example75,Semantic,select_toy_semantic,example75,pick>place,completed,completed,True
Semantic/select_toy_semantic/example76,Semantic,select_toy_semantic,example76,pick>place,completed,completed,True
Semantic/select_toy_semantic/example77,Semantic,select_toy_semantic,example77,pick>place,completed,completed,True
Semantic/select_toy_semantic/example78,Semantic,select_toy_semantic,example78,pick>place,completed,completed,True
Semantic/select_toy_semantic/example79,Semantic,select_toy_semantic,example79,pick>place,completed,completed,True
Semantic/select_toy_semantic/example80,Semantic,select_toy_semantic,example80,pick>place,completed,completed,True
Semantic/select_toy_semantic/example81,Semantic,select_toy_semantic,example81,pick>place,completed,completed,True
Semantic/select_toy_semantic/example83,Semantic,select_toy_semantic,example83,pick>place,completed,completed,True
Semantic/select_toy_semantic/example84,Semantic,select_toy_semantic,example84,pick>place,completed,completed,True
Semantic/select_toy_semantic/example85,Semantic,select_toy_semantic,example85,pick>place,completed,completed,True
Semantic/select_toy_semantic/example86,Semantic,select_toy_semantic,example86,pick>place,completed,completed,True
Semantic/select_toy_semantic/example88,Semantic,select_toy_semantic,example88,pick>place,completed,completed,True
Semantic/select_toy_semantic/example91,Semantic,select_toy_semantic,example91,pick>place,completed,completed,True
Semantic/select_toy_semantic/example92,Semantic,select_toy_semantic,example92,pick>place,completed,completed,True
Semantic/select_toy_semantic/example93,Semantic,select_toy_semantic,example93,pick>place,completed,completed,True
Semantic/select_toy_semantic/example94,Semantic,select_toy_semantic,example94,pick>place,completed,completed,True
Semantic/select_toy_semantic/example97,Semantic,select_toy_semantic,example97,pick>place,completed,completed,True
Semantic/select_toy_semantic/example98,Semantic,select_toy_semantic,example98,pick>place,completed,completed,True
Semantic/select_toy_semantic/example99,Semantic,select_toy_semantic,example99,pick>place,completed,completed,True
Spatial/insert_bloom_flower/example5,Spatial,insert_bloom_flower,example5,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example7,Spatial,insert_bloom_flower,example7,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example17,Spatial,insert_bloom_flower,example17,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example19,Spatial,insert_bloom_flower,example19,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example22,Spatial,insert_bloom_flower,example22,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example25,Spatial,insert_bloom_flower,example25,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example27,Spatial,insert_bloom_flower,example27,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example28,Spatial,insert_bloom_flower,example28,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example29,Spatial,insert_bloom_flower,example29,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example39,Spatial,insert_bloom_flower,example39,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example40,Spatial,insert_bloom_flower,example40,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example44,Spatial,insert_bloom_flower,example44,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example45,Spatial,insert_bloom_flower,example45,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example49,Spatial,insert_bloom_flower,example49,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example50,Spatial,insert_bloom_flower,example50,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example52,Spatial,insert_bloom_flower,example52,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example60,Spatial,insert_bloom_flower,example60,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example62,Spatial,insert_bloom_flower,example62,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example63,Spatial,insert_bloom_flower,example63,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example68,Spatial,insert_bloom_flower,example68,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example80,Spatial,insert_bloom_flower,example80,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example82,Spatial,insert_bloom_flower,example82,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example84,Spatial,insert_bloom_flower,example84,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example90,Spatial,insert_bloom_flower,example90,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example91,Spatial,insert_bloom_flower,example91,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example92,Spatial,insert_bloom_flower,example92,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example93,Spatial,insert_bloom_flower,example93,pick>insert,completed,completed,True
Spatial/insert_bloom_flower/example97,Spatial,insert_bloom_flower,example97,pick>insert,completed,completed,True
Spatial/select_billiards_spatial/example0,Spatial,select_billiards_spatial,example0,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example1,Spatial,select_billiards_spatial,example1,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example2,Spatial,select_billiards_spatial,example2,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example4,Spatial,select_billiards_spatial,example4,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example6,Spatial,select_billiards_spatial,example6,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example9,Spatial,select_billiards_spatial,example9,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example10,Spatial,select_billiards_spatial,example10,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example11,Spatial,select_billiards_spatial,example11,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example12,Spatial,select_billiards_spatial,example12,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example13,Spatial,select_billiards_spatial,example13,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example14,Spatial,select_billiards_spatial,example14,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example15,Spatial,select_billiards_spatial,example15,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example16,Spatial,select_billiards_spatial,example16,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example17,Spatial,select_billiards_spatial,example17,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example18,Spatial,select_billiards_spatial,example18,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example19,Spatial,select_billiards_spatial,example19,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example20,Spatial,select_billiards_spatial,example20,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example22,Spatial,select_billiards_spatial,example22,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example26,Spatial,select_billiards_spatial,example26,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example27,Spatial,select_billiards_spatial,example27,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example28,Spatial,select_billiards_spatial,example28,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example31,Spatial,select_billiards_spatial,example31,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example32,Spatial,select_billiards_spatial,example32,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example35,Spatial,select_billiards_spatial,example35,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example38,Spatial,select_billiards_spatial,example38,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example39,Spatial,select_billiards_spatial,example39,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example40,Spatial,select_billiards_spatial,example40,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example41,Spatial,select_billiards_spatial,example41,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example44,Spatial,select_billiards_spatial,example44,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example45,Spatial,select_billiards_spatial,example45,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example47,Spatial,select_billiards_spatial,example47,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example49,Spatial,select_billiards_spatial,example49,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example50,Spatial,select_billiards_spatial,example50,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example51,Spatial,select_billiards_spatial,example51,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example53,Spatial,select_billiards_spatial,example53,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example54,Spatial,select_billiards_spatial,example54,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example57,Spatial,select_billiards_spatial,example57,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example60,Spatial,select_billiards_spatial,example60,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example61,Spatial,select_billiards_spatial,example61,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example62,Spatial,select_billiards_spatial,example62,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example63,Spatial,select_billiards_spatial,example63,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example64,Spatial,select_billiards_spatial,example64,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example66,Spatial,select_billiards_spatial,example66,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example70,Spatial,select_billiards_spatial,example70,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example73,Spatial,select_billiards_spatial,example73,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example74,Spatial,select_billiards_spatial,example74,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example76,Spatial,select_billiards_spatial,example76,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example77,Spatial,select_billiards_spatial,example77,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example78,Spatial,select_billiards_spatial,example78,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example79,Spatial,select_billiards_spatial,example79,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example82,Spatial,select_billiards_spatial,example82,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example83,Spatial,select_billiards_spatial,example83,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example85,Spatial,select_billiards_spatial,example85,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example86,Spatial,select_billiards_spatial,example86,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example87,Spatial,select_billiards_spatial,example87,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example88,Spatial,select_billiards_spatial,example88,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example89,Spatial,select_billiards_spatial,example89,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example92,Spatial,select_billiards_spatial,example92,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example97,Spatial,select_billiards_spatial,example97,pick>place,completed,completed,True
Spatial/select_billiards_spatial/example99,Spatial,select_billiards_spatial,example99,pick>place,completed,completed,True
Spatial/select_book_spatial/example0,Spatial,select_book_spatial,example0,pick>pull,completed,completed,True
Spatial/select_book_spatial/example1,Spatial,select_book_spatial,example1,pick>pull,completed,completed,True
Spatial/select_book_spatial/example3,Spatial,select_book_spatial,example3,pick>pull,completed,completed,True
Spatial/select_book_spatial/example4,Spatial,select_book_spatial,example4,pick>pull,completed,completed,True
Spatial/select_book_spatial/example5,Spatial,select_book_spatial,example5,pick>pull,completed,completed,True
Spatial/select_book_spatial/example6,Spatial,select_book_spatial,example6,pick>pull,completed,completed,True
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,pick>pull,completed,completed,True
Spatial/select_book_spatial/example10,Spatial,select_book_spatial,example10,pick>pull,completed,completed,True
Spatial/select_book_spatial/example12,Spatial,select_book_spatial,example12,pick>pull,completed,completed,True
Spatial/select_book_spatial/example13,Spatial,select_book_spatial,example13,pick>pull,completed,completed,True
Spatial/select_book_spatial/example14,Spatial,select_book_spatial,example14,pick>pull,completed,completed,True
Spatial/select_book_spatial/example15,Spatial,select_book_spatial,example15,pick>pull,completed,completed,True
Spatial/select_book_spatial/example16,Spatial,select_book_spatial,example16,pick>pull,completed,completed,True
Spatial/select_book_spatial/example17,Spatial,select_book_spatial,example17,pick>pull,completed,completed,True
Spatial/select_book_spatial/example20,Spatial,select_book_spatial,example20,pick>pull,completed,completed,True
Spatial/select_book_spatial/example21,Spatial,select_book_spatial,example21,pick>pull,completed,completed,True
Spatial/select_book_spatial/example22,Spatial,select_book_spatial,example22,pick>pull,completed,completed,True
Spatial/select_book_spatial/example23,Spatial,select_book_spatial,example23,pick>pull,completed,completed,True
Spatial/select_book_spatial/example24,Spatial,select_book_spatial,example24,pick>pull,completed,completed,True
Spatial/select_book_spatial/example19,Spatial,select_book_spatial,example19,pick>pull,completed,completed,True
Spatial/select_book_spatial/example25,Spatial,select_book_spatial,example25,pick>pull,completed,completed,True
Spatial/select_book_spatial/example27,Spatial,select_book_spatial,example27,pick>pull,completed,completed,True
Spatial/select_book_spatial/example28,Spatial,select_book_spatial,example28,pick>pull,completed,completed,True
Spatial/select_book_spatial/example26,Spatial,select_book_spatial,example26,pick>pull,completed,completed,True
Spatial/select_book_spatial/example30,Spatial,select_book_spatial,example30,pick>pull,completed,completed,True
Spatial/select_book_spatial/example31,Spatial,select_book_spatial,example31,pick>pull,completed,completed,True
Spatial/select_book_spatial/example33,Spatial,select_book_spatial,example33,pick>pull,completed,completed,True
Spatial/select_book_spatial/example34,Spatial,select_book_spatial,example34,pick>pull,completed,completed,True
Spatial/select_book_spatial/example35,Spatial,select_book_spatial,example35,pick>pull,completed,completed,True
Spatial/select_book_spatial/example36,Spatial,select_book_spatial,example36,pick>pull,completed,completed,True
Spatial/select_book_spatial/example37,Spatial,select_book_spatial,example37,pick>pull,completed,completed,True
Spatial/select_book_spatial/example38,Spatial,select_book_spatial,example38,pick>pull,completed,completed,True
Spatial/select_book_spatial/example40,Spatial,select_book_spatial,example40,pick>pull,completed,completed,True
Spatial/select_book_spatial/example43,Spatial,select_book_spatial,example43,pick>pull,completed,completed,True
Spatial/select_book_spatial/example44,Spatial,select_book_spatial,example44,pick>pull,completed,completed,True
Spatial/select_book_spatial/example45,Spatial,select_book_spatial,example45,pick>pull,completed,completed,True
Spatial/select_book_spatial/example46,Spatial,select_book_spatial,example46,pick>pull,completed,completed,True
Spatial/select_book_spatial/example47,Spatial,select_book_spatial,example47,pick>pull,completed,completed,True
Spatial/select_book_spatial/example48,Spatial,select_book_spatial,example48,pick>pull,completed,completed,True
Spatial/select_book_spatial/example49,Spatial,select_book_spatial,example49,pick>pull,completed,completed,True
Spatial/select_book_spatial/example50,Spatial,select_book_spatial,example50,pick>pull,completed,completed,True
Spatial/select_book_spatial/example51,Spatial,select_book_spatial,example51,pick>pull,completed,completed,True
Spatial/select_book_spatial/example52,Spatial,select_book_spatial,example52,pick>pull,completed,completed,True
Spatial/select_book_spatial/example53,Spatial,select_book_spatial,example53,pick>pull,completed,completed,True
Spatial/select_book_spatial/example54,Spatial,select_book_spatial,example54,pick>pull,completed,completed,True
Spatial/select_book_spatial/example55,Spatial,select_book_spatial,example55,pick>pull,completed,completed,True
Spatial/select_book_spatial/example56,Spatial,select_book_spatial,example56,pick>pull,completed,completed,True
Spatial/select_book_spatial/example57,Spatial,select_book_spatial,example57,pick>pull,completed,completed,True
Spatial/select_book_spatial/example58,Spatial,select_book_spatial,example58,pick>pull,completed,completed,True
Spatial/select_book_spatial/example59,Spatial,select_book_spatial,example59,pick>pull,completed,completed,True
Spatial/select_book_spatial/example60,Spatial,select_book_spatial,example60,pick>pull,completed,completed,True
Spatial/select_book_spatial/example61,Spatial,select_book_spatial,example61,pick>pull,completed,completed,True
Spatial/select_book_spatial/example63,Spatial,select_book_spatial,example63,pick>pull,completed,completed,True
Spatial/select_book_spatial/example64,Spatial,select_book_spatial,example64,pick>pull,completed,completed,True
Spatial/select_book_spatial/example65,Spatial,select_book_spatial,example65,pick>pull,completed,completed,True
Spatial/select_book_spatial/example66,Spatial,select_book_spatial,example66,pick>pull,completed,completed,True
Spatial/select_book_spatial/example67,Spatial,select_book_spatial,example67,pick>pull,completed,completed,True
Spatial/select_book_spatial/example68,Spatial,select_book_spatial,example68,pick>pull,completed,completed,True
Spatial/select_book_spatial/example69,Spatial,select_book_spatial,example69,pick>pull,completed,completed,True
Spatial/select_book_spatial/example70,Spatial,select_book_spatial,example70,pick>pull,completed,completed,True
Spatial/select_book_spatial/example71,Spatial,select_book_spatial,example71,pick>pull,completed,completed,True
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,pick>pull,completed,completed,True
Spatial/select_book_spatial/example73,Spatial,select_book_spatial,example73,pick>pull,completed,completed,True
Spatial/select_book_spatial/example74,Spatial,select_book_spatial,example74,pick>pull,completed,completed,True
Spatial/select_book_spatial/example75,Spatial,select_book_spatial,example75,pick>pull,completed,completed,True
Spatial/select_book_spatial/example76,Spatial,select_book_spatial,example76,pick>pull,completed,completed,True
Spatial/select_book_spatial/example78,Spatial,select_book_spatial,example78,pick>pull,completed,completed,True
Spatial/select_book_spatial/example79,Spatial,select_book_spatial,example79,pick>pull,completed,completed,True
Spatial/select_book_spatial/example80,Spatial,select_book_spatial,example80,pick>pull,completed,completed,True
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,pick>pull,completed,completed,True
Spatial/select_book_spatial/example82,Spatial,select_book_spatial,example82,pick>pull,completed,completed,True
Spatial/select_book_spatial/example83,Spatial,select_book_spatial,example83,pick>pull,completed,completed,True
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,pick>pull,completed,completed,True
Spatial/select_book_spatial/example86,Spatial,select_book_spatial,example86,pick>pull,completed,completed,True
Spatial/select_book_spatial/example87,Spatial,select_book_spatial,example87,pick>pull,completed,completed,True
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,pick>pull,completed,completed,True
Spatial/select_book_spatial/example90,Spatial,select_book_spatial,example90,pick>pull,completed,completed,True
Spatial/select_book_spatial/example91,Spatial,select_book_spatial,example91,pick>pull,completed,completed,True
Spatial/select_book_spatial/example92,Spatial,select_book_spatial,example92,pick>pull,completed,completed,True
Spatial/select_book_spatial/example93,Spatial,select_book_spatial,example93,pick>pull,completed,completed,True
Spatial/select_book_spatial/example94,Spatial,select_book_spatial,example94,pick>pull,completed,completed,True
Spatial/select_book_spatial/example95,Spatial,select_book_spatial,example95,pick>pull,completed,completed,True
Spatial/select_book_spatial/example97,Spatial,select_book_spatial,example97,pick>pull,completed,completed,True
Spatial/select_book_spatial/example99,Spatial,select_book_spatial,example99,pick>pull,completed,completed,True
Spatial/select_chemistry_tube_spatial/example0,Spatial,select_chemistry_tube_spatial,example0,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example1,Spatial,select_chemistry_tube_spatial,example1,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example2,Spatial,select_chemistry_tube_spatial,example2,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example4,Spatial,select_chemistry_tube_spatial,example4,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example5,Spatial,select_chemistry_tube_spatial,example5,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example6,Spatial,select_chemistry_tube_spatial,example6,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example7,Spatial,select_chemistry_tube_spatial,example7,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example8,Spatial,select_chemistry_tube_spatial,example8,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example10,Spatial,select_chemistry_tube_spatial,example10,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example11,Spatial,select_chemistry_tube_spatial,example11,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example12,Spatial,select_chemistry_tube_spatial,example12,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example13,Spatial,select_chemistry_tube_spatial,example13,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example15,Spatial,select_chemistry_tube_spatial,example15,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example17,Spatial,select_chemistry_tube_spatial,example17,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example18,Spatial,select_chemistry_tube_spatial,example18,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example19,Spatial,select_chemistry_tube_spatial,example19,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example22,Spatial,select_chemistry_tube_spatial,example22,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example23,Spatial,select_chemistry_tube_spatial,example23,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example25,Spatial,select_chemistry_tube_spatial,example25,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example27,Spatial,select_chemistry_tube_spatial,example27,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example28,Spatial,select_chemistry_tube_spatial,example28,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example30,Spatial,select_chemistry_tube_spatial,example30,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example32,Spatial,select_chemistry_tube_spatial,example32,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example34,Spatial,select_chemistry_tube_spatial,example34,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example36,Spatial,select_chemistry_tube_spatial,example36,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example37,Spatial,select_chemistry_tube_spatial,example37,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example39,Spatial,select_chemistry_tube_spatial,example39,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example40,Spatial,select_chemistry_tube_spatial,example40,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example41,Spatial,select_chemistry_tube_spatial,example41,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example42,Spatial,select_chemistry_tube_spatial,example42,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example43,Spatial,select_chemistry_tube_spatial,example43,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example44,Spatial,select_chemistry_tube_spatial,example44,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example46,Spatial,select_chemistry_tube_spatial,example46,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example47,Spatial,select_chemistry_tube_spatial,example47,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example48,Spatial,select_chemistry_tube_spatial,example48,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example49,Spatial,select_chemistry_tube_spatial,example49,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example50,Spatial,select_chemistry_tube_spatial,example50,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example51,Spatial,select_chemistry_tube_spatial,example51,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example54,Spatial,select_chemistry_tube_spatial,example54,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example56,Spatial,select_chemistry_tube_spatial,example56,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example58,Spatial,select_chemistry_tube_spatial,example58,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example59,Spatial,select_chemistry_tube_spatial,example59,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example61,Spatial,select_chemistry_tube_spatial,example61,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example62,Spatial,select_chemistry_tube_spatial,example62,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example65,Spatial,select_chemistry_tube_spatial,example65,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example66,Spatial,select_chemistry_tube_spatial,example66,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example67,Spatial,select_chemistry_tube_spatial,example67,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,pick>lift,completed,completed,True
Spatial/select_book_spatial/example88,Spatial,select_book_spatial,example88,pick>pull,completed,completed,True
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example69,Spatial,select_chemistry_tube_spatial,example69,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example72,Spatial,select_chemistry_tube_spatial,example72,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example71,Spatial,select_chemistry_tube_spatial,example71,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example73,Spatial,select_chemistry_tube_spatial,example73,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example74,Spatial,select_chemistry_tube_spatial,example74,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example76,Spatial,select_chemistry_tube_spatial,example76,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example77,Spatial,select_chemistry_tube_spatial,example77,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example78,Spatial,select_chemistry_tube_spatial,example78,pick>lift,completed,completed,True
