sample_id,category,task_name,example,gt_sequence_length,gt_skills,source_split
Semantic/select_fruit_semantic/example50,Semantic,select_fruit_semantic,example50,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example51,Semantic,select_fruit_semantic,example51,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example52,Semantic,select_fruit_semantic,example52,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example53,Semantic,select_fruit_semantic,example53,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example54,Semantic,select_fruit_semantic,example54,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example55,Semantic,select_fruit_semantic,example55,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example56,Semantic,select_fruit_semantic,example56,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example57,Semantic,select_fruit_semantic,example57,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example58,Semantic,select_fruit_semantic,example58,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example59,Semantic,select_fruit_semantic,example59,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example60,Semantic,select_fruit_semantic,example60,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example61,Semantic,select_fruit_semantic,example61,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example62,Semantic,select_fruit_semantic,example62,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example63,Semantic,select_fruit_semantic,example63,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example64,Semantic,select_fruit_semantic,example64,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example65,Semantic,select_fruit_semantic,example65,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example66,Semantic,select_fruit_semantic,example66,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example67,Semantic,select_fruit_semantic,example67,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example68,Semantic,select_fruit_semantic,example68,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example69,Semantic,select_fruit_semantic,example69,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example70,Semantic,select_fruit_semantic,example70,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example71,Semantic,select_fruit_semantic,example71,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example72,Semantic,select_fruit_semantic,example72,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example73,Semantic,select_fruit_semantic,example73,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example74,Semantic,select_fruit_semantic,example74,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example75,Semantic,select_fruit_semantic,example75,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example76,Semantic,select_fruit_semantic,example76,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example77,Semantic,select_fruit_semantic,example77,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example78,Semantic,select_fruit_semantic,example78,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example79,Semantic,select_fruit_semantic,example79,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example80,Semantic,select_fruit_semantic,example80,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example81,Semantic,select_fruit_semantic,example81,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example82,Semantic,select_fruit_semantic,example82,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example83,Semantic,select_fruit_semantic,example83,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example84,Semantic,select_fruit_semantic,example84,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example85,Semantic,select_fruit_semantic,example85,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example86,Semantic,select_fruit_semantic,example86,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example87,Semantic,select_fruit_semantic,example87,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example88,Semantic,select_fruit_semantic,example88,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example89,Semantic,select_fruit_semantic,example89,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example90,Semantic,select_fruit_semantic,example90,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example91,Semantic,select_fruit_semantic,example91,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example92,Semantic,select_fruit_semantic,example92,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example93,Semantic,select_fruit_semantic,example93,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example94,Semantic,select_fruit_semantic,example94,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example95,Semantic,select_fruit_semantic,example95,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example96,Semantic,select_fruit_semantic,example96,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example97,Semantic,select_fruit_semantic,example97,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example98,Semantic,select_fruit_semantic,example98,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example99,Semantic,select_fruit_semantic,example99,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example0,Semantic,select_poker_semantic,example0,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example1,Semantic,select_poker_semantic,example1,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example2,Semantic,select_poker_semantic,example2,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example3,Semantic,select_poker_semantic,example3,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example4,Semantic,select_poker_semantic,example4,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example6,Semantic,select_poker_semantic,example6,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example7,Semantic,select_poker_semantic,example7,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example8,Semantic,select_poker_semantic,example8,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example9,Semantic,select_poker_semantic,example9,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example10,Semantic,select_poker_semantic,example10,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example11,Semantic,select_poker_semantic,example11,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example12,Semantic,select_poker_semantic,example12,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example13,Semantic,select_poker_semantic,example13,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example14,Semantic,select_poker_semantic,example14,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example15,Semantic,select_poker_semantic,example15,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example16,Semantic,select_poker_semantic,example16,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example17,Semantic,select_poker_semantic,example17,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example18,Semantic,select_poker_semantic,example18,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example19,Semantic,select_poker_semantic,example19,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example20,Semantic,select_poker_semantic,example20,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example22,Semantic,select_poker_semantic,example22,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example24,Semantic,select_poker_semantic,example24,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example26,Semantic,select_poker_semantic,example26,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example27,Semantic,select_poker_semantic,example27,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example28,Semantic,select_poker_semantic,example28,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example29,Semantic,select_poker_semantic,example29,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example30,Semantic,select_poker_semantic,example30,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example31,Semantic,select_poker_semantic,example31,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example32,Semantic,select_poker_semantic,example32,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example33,Semantic,select_poker_semantic,example33,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example34,Semantic,select_poker_semantic,example34,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example36,Semantic,select_poker_semantic,example36,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example37,Semantic,select_poker_semantic,example37,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example38,Semantic,select_poker_semantic,example38,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example39,Semantic,select_poker_semantic,example39,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example40,Semantic,select_poker_semantic,example40,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example41,Semantic,select_poker_semantic,example41,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example42,Semantic,select_poker_semantic,example42,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example43,Semantic,select_poker_semantic,example43,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example44,Semantic,select_poker_semantic,example44,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example45,Semantic,select_poker_semantic,example45,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example46,Semantic,select_poker_semantic,example46,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example47,Semantic,select_poker_semantic,example47,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example48,Semantic,select_poker_semantic,example48,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example49,Semantic,select_poker_semantic,example49,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example50,Semantic,select_poker_semantic,example50,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example51,Semantic,select_poker_semantic,example51,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example54,Semantic,select_poker_semantic,example54,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example55,Semantic,select_poker_semantic,example55,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example56,Semantic,select_poker_semantic,example56,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example57,Semantic,select_poker_semantic,example57,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example58,Semantic,select_poker_semantic,example58,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example59,Semantic,select_poker_semantic,example59,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example60,Semantic,select_poker_semantic,example60,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example61,Semantic,select_poker_semantic,example61,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example62,Semantic,select_poker_semantic,example62,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example63,Semantic,select_poker_semantic,example63,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example64,Semantic,select_poker_semantic,example64,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example65,Semantic,select_poker_semantic,example65,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example66,Semantic,select_poker_semantic,example66,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example68,Semantic,select_poker_semantic,example68,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example69,Semantic,select_poker_semantic,example69,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example70,Semantic,select_poker_semantic,example70,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example71,Semantic,select_poker_semantic,example71,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example72,Semantic,select_poker_semantic,example72,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example73,Semantic,select_poker_semantic,example73,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example74,Semantic,select_poker_semantic,example74,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example75,Semantic,select_poker_semantic,example75,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example76,Semantic,select_poker_semantic,example76,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example78,Semantic,select_poker_semantic,example78,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example79,Semantic,select_poker_semantic,example79,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example80,Semantic,select_poker_semantic,example80,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example81,Semantic,select_poker_semantic,example81,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example82,Semantic,select_poker_semantic,example82,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example83,Semantic,select_poker_semantic,example83,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example84,Semantic,select_poker_semantic,example84,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example85,Semantic,select_poker_semantic,example85,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example86,Semantic,select_poker_semantic,example86,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example87,Semantic,select_poker_semantic,example87,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example88,Semantic,select_poker_semantic,example88,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example89,Semantic,select_poker_semantic,example89,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example90,Semantic,select_poker_semantic,example90,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example91,Semantic,select_poker_semantic,example91,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example92,Semantic,select_poker_semantic,example92,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example93,Semantic,select_poker_semantic,example93,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example94,Semantic,select_poker_semantic,example94,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example95,Semantic,select_poker_semantic,example95,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example96,Semantic,select_poker_semantic,example96,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example98,Semantic,select_poker_semantic,example98,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_fruit_semantic/example16,Semantic,select_fruit_semantic,example16,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_poker_semantic/example99,Semantic,select_poker_semantic,example99,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example1,Semantic,select_toy_semantic,example1,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example2,Semantic,select_toy_semantic,example2,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example0,Semantic,select_toy_semantic,example0,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example3,Semantic,select_toy_semantic,example3,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example4,Semantic,select_toy_semantic,example4,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example5,Semantic,select_toy_semantic,example5,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example7,Semantic,select_toy_semantic,example7,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example6,Semantic,select_toy_semantic,example6,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example8,Semantic,select_toy_semantic,example8,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example9,Semantic,select_toy_semantic,example9,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example10,Semantic,select_toy_semantic,example10,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example11,Semantic,select_toy_semantic,example11,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example12,Semantic,select_toy_semantic,example12,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example13,Semantic,select_toy_semantic,example13,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example14,Semantic,select_toy_semantic,example14,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example15,Semantic,select_toy_semantic,example15,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example16,Semantic,select_toy_semantic,example16,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example17,Semantic,select_toy_semantic,example17,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example18,Semantic,select_toy_semantic,example18,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example19,Semantic,select_toy_semantic,example19,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example20,Semantic,select_toy_semantic,example20,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example21,Semantic,select_toy_semantic,example21,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example22,Semantic,select_toy_semantic,example22,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example23,Semantic,select_toy_semantic,example23,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example24,Semantic,select_toy_semantic,example24,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example25,Semantic,select_toy_semantic,example25,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example26,Semantic,select_toy_semantic,example26,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example27,Semantic,select_toy_semantic,example27,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example28,Semantic,select_toy_semantic,example28,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example29,Semantic,select_toy_semantic,example29,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example30,Semantic,select_toy_semantic,example30,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example31,Semantic,select_toy_semantic,example31,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example32,Semantic,select_toy_semantic,example32,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example33,Semantic,select_toy_semantic,example33,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example34,Semantic,select_toy_semantic,example34,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example35,Semantic,select_toy_semantic,example35,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example36,Semantic,select_toy_semantic,example36,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example37,Semantic,select_toy_semantic,example37,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example38,Semantic,select_toy_semantic,example38,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example39,Semantic,select_toy_semantic,example39,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example40,Semantic,select_toy_semantic,example40,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example41,Semantic,select_toy_semantic,example41,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example42,Semantic,select_toy_semantic,example42,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example44,Semantic,select_toy_semantic,example44,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example43,Semantic,select_toy_semantic,example43,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example45,Semantic,select_toy_semantic,example45,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example46,Semantic,select_toy_semantic,example46,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example48,Semantic,select_toy_semantic,example48,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example47,Semantic,select_toy_semantic,example47,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example49,Semantic,select_toy_semantic,example49,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example50,Semantic,select_toy_semantic,example50,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example52,Semantic,select_toy_semantic,example52,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example53,Semantic,select_toy_semantic,example53,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example54,Semantic,select_toy_semantic,example54,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example56,Semantic,select_toy_semantic,example56,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example55,Semantic,select_toy_semantic,example55,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example57,Semantic,select_toy_semantic,example57,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example59,Semantic,select_toy_semantic,example59,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example60,Semantic,select_toy_semantic,example60,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example61,Semantic,select_toy_semantic,example61,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example62,Semantic,select_toy_semantic,example62,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example63,Semantic,select_toy_semantic,example63,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example64,Semantic,select_toy_semantic,example64,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example65,Semantic,select_toy_semantic,example65,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example66,Semantic,select_toy_semantic,example66,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example67,Semantic,select_toy_semantic,example67,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example68,Semantic,select_toy_semantic,example68,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example69,Semantic,select_toy_semantic,example69,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example70,Semantic,select_toy_semantic,example70,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example71,Semantic,select_toy_semantic,example71,2,pick>place,VLABench/vlm_evaluation_v1.0_public
