sample_id,category,task_name,example,gt_skill_pattern,execution_candidate_reason
Spatial/select_billiards_spatial/example43,Spatial,select_billiards_spatial,example43,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example44,Spatial,select_billiards_spatial,example44,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example45,Spatial,select_billiards_spatial,example45,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example46,Spatial,select_billiards_spatial,example46,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example47,Spatial,select_billiards_spatial,example47,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example48,Spatial,select_billiards_spatial,example48,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example49,Spatial,select_billiards_spatial,example49,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example50,Spatial,select_billiards_spatial,example50,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example51,Spatial,select_billiards_spatial,example51,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example52,Spatial,select_billiards_spatial,example52,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example53,Spatial,select_billiards_spatial,example53,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example54,Spatial,select_billiards_spatial,example54,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example55,Spatial,select_billiards_spatial,example55,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example56,Spatial,select_billiards_spatial,example56,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example57,Spatial,select_billiards_spatial,example57,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example58,Spatial,select_billiards_spatial,example58,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example59,Spatial,select_billiards_spatial,example59,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example60,Spatial,select_billiards_spatial,example60,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example61,Spatial,select_billiards_spatial,example61,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example62,Spatial,select_billiards_spatial,example62,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example63,Spatial,select_billiards_spatial,example63,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example64,Spatial,select_billiards_spatial,example64,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example65,Spatial,select_billiards_spatial,example65,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example66,Spatial,select_billiards_spatial,example66,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example67,Spatial,select_billiards_spatial,example67,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example68,Spatial,select_billiards_spatial,example68,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example69,Spatial,select_billiards_spatial,example69,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example70,Spatial,select_billiards_spatial,example70,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example71,Spatial,select_billiards_spatial,example71,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example72,Spatial,select_billiards_spatial,example72,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example73,Spatial,select_billiards_spatial,example73,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example74,Spatial,select_billiards_spatial,example74,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example75,Spatial,select_billiards_spatial,example75,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example76,Spatial,select_billiards_spatial,example76,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example77,Spatial,select_billiards_spatial,example77,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example78,Spatial,select_billiards_spatial,example78,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example79,Spatial,select_billiards_spatial,example79,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example80,Spatial,select_billiards_spatial,example80,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example81,Spatial,select_billiards_spatial,example81,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example82,Spatial,select_billiards_spatial,example82,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example83,Spatial,select_billiards_spatial,example83,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example84,Spatial,select_billiards_spatial,example84,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example85,Spatial,select_billiards_spatial,example85,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example86,Spatial,select_billiards_spatial,example86,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example87,Spatial,select_billiards_spatial,example87,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example88,Spatial,select_billiards_spatial,example88,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example89,Spatial,select_billiards_spatial,example89,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example90,Spatial,select_billiards_spatial,example90,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example91,Spatial,select_billiards_spatial,example91,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example92,Spatial,select_billiards_spatial,example92,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example93,Spatial,select_billiards_spatial,example93,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example94,Spatial,select_billiards_spatial,example94,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example95,Spatial,select_billiards_spatial,example95,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example96,Spatial,select_billiards_spatial,example96,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example97,Spatial,select_billiards_spatial,example97,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example98,Spatial,select_billiards_spatial,example98,pick>place,S0_generic_compatible_preload_target
Spatial/select_billiards_spatial/example99,Spatial,select_billiards_spatial,example99,pick>place,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example0,Spatial,select_book_spatial,example0,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example1,Spatial,select_book_spatial,example1,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example2,Spatial,select_book_spatial,example2,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example3,Spatial,select_book_spatial,example3,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example4,Spatial,select_book_spatial,example4,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example5,Spatial,select_book_spatial,example5,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example6,Spatial,select_book_spatial,example6,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example7,Spatial,select_book_spatial,example7,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example9,Spatial,select_book_spatial,example9,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example10,Spatial,select_book_spatial,example10,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example11,Spatial,select_book_spatial,example11,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example12,Spatial,select_book_spatial,example12,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example13,Spatial,select_book_spatial,example13,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example14,Spatial,select_book_spatial,example14,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example15,Spatial,select_book_spatial,example15,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example16,Spatial,select_book_spatial,example16,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example17,Spatial,select_book_spatial,example17,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example18,Spatial,select_book_spatial,example18,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example20,Spatial,select_book_spatial,example20,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example21,Spatial,select_book_spatial,example21,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example22,Spatial,select_book_spatial,example22,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example23,Spatial,select_book_spatial,example23,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example24,Spatial,select_book_spatial,example24,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example19,Spatial,select_book_spatial,example19,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example25,Spatial,select_book_spatial,example25,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example27,Spatial,select_book_spatial,example27,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example28,Spatial,select_book_spatial,example28,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example26,Spatial,select_book_spatial,example26,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example30,Spatial,select_book_spatial,example30,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example29,Spatial,select_book_spatial,example29,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example31,Spatial,select_book_spatial,example31,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example32,Spatial,select_book_spatial,example32,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example33,Spatial,select_book_spatial,example33,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example34,Spatial,select_book_spatial,example34,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example35,Spatial,select_book_spatial,example35,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example36,Spatial,select_book_spatial,example36,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example37,Spatial,select_book_spatial,example37,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example38,Spatial,select_book_spatial,example38,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example39,Spatial,select_book_spatial,example39,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example40,Spatial,select_book_spatial,example40,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example41,Spatial,select_book_spatial,example41,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example42,Spatial,select_book_spatial,example42,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example43,Spatial,select_book_spatial,example43,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example44,Spatial,select_book_spatial,example44,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example45,Spatial,select_book_spatial,example45,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example46,Spatial,select_book_spatial,example46,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example47,Spatial,select_book_spatial,example47,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example48,Spatial,select_book_spatial,example48,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example49,Spatial,select_book_spatial,example49,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example50,Spatial,select_book_spatial,example50,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example51,Spatial,select_book_spatial,example51,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example52,Spatial,select_book_spatial,example52,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example53,Spatial,select_book_spatial,example53,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example54,Spatial,select_book_spatial,example54,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example55,Spatial,select_book_spatial,example55,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example56,Spatial,select_book_spatial,example56,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example57,Spatial,select_book_spatial,example57,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example58,Spatial,select_book_spatial,example58,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example59,Spatial,select_book_spatial,example59,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example60,Spatial,select_book_spatial,example60,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example61,Spatial,select_book_spatial,example61,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example62,Spatial,select_book_spatial,example62,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example63,Spatial,select_book_spatial,example63,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example64,Spatial,select_book_spatial,example64,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example65,Spatial,select_book_spatial,example65,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example66,Spatial,select_book_spatial,example66,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example67,Spatial,select_book_spatial,example67,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example68,Spatial,select_book_spatial,example68,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example69,Spatial,select_book_spatial,example69,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example70,Spatial,select_book_spatial,example70,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example71,Spatial,select_book_spatial,example71,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example73,Spatial,select_book_spatial,example73,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example74,Spatial,select_book_spatial,example74,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example75,Spatial,select_book_spatial,example75,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example76,Spatial,select_book_spatial,example76,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example77,Spatial,select_book_spatial,example77,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example78,Spatial,select_book_spatial,example78,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example79,Spatial,select_book_spatial,example79,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example80,Spatial,select_book_spatial,example80,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example82,Spatial,select_book_spatial,example82,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example84,Spatial,select_book_spatial,example84,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example83,Spatial,select_book_spatial,example83,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example86,Spatial,select_book_spatial,example86,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example87,Spatial,select_book_spatial,example87,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example90,Spatial,select_book_spatial,example90,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example91,Spatial,select_book_spatial,example91,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example92,Spatial,select_book_spatial,example92,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example93,Spatial,select_book_spatial,example93,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example94,Spatial,select_book_spatial,example94,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example95,Spatial,select_book_spatial,example95,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example96,Spatial,select_book_spatial,example96,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example97,Spatial,select_book_spatial,example97,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example98,Spatial,select_book_spatial,example98,pick>pull,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example99,Spatial,select_book_spatial,example99,pick>pull,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example0,Spatial,select_chemistry_tube_spatial,example0,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example1,Spatial,select_chemistry_tube_spatial,example1,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example2,Spatial,select_chemistry_tube_spatial,example2,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example3,Spatial,select_chemistry_tube_spatial,example3,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example4,Spatial,select_chemistry_tube_spatial,example4,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example5,Spatial,select_chemistry_tube_spatial,example5,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example6,Spatial,select_chemistry_tube_spatial,example6,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example7,Spatial,select_chemistry_tube_spatial,example7,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example8,Spatial,select_chemistry_tube_spatial,example8,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example9,Spatial,select_chemistry_tube_spatial,example9,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example10,Spatial,select_chemistry_tube_spatial,example10,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example11,Spatial,select_chemistry_tube_spatial,example11,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example12,Spatial,select_chemistry_tube_spatial,example12,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example13,Spatial,select_chemistry_tube_spatial,example13,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example15,Spatial,select_chemistry_tube_spatial,example15,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example17,Spatial,select_chemistry_tube_spatial,example17,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example18,Spatial,select_chemistry_tube_spatial,example18,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example19,Spatial,select_chemistry_tube_spatial,example19,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example21,Spatial,select_chemistry_tube_spatial,example21,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example22,Spatial,select_chemistry_tube_spatial,example22,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example23,Spatial,select_chemistry_tube_spatial,example23,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example25,Spatial,select_chemistry_tube_spatial,example25,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example27,Spatial,select_chemistry_tube_spatial,example27,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example28,Spatial,select_chemistry_tube_spatial,example28,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example30,Spatial,select_chemistry_tube_spatial,example30,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example32,Spatial,select_chemistry_tube_spatial,example32,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example34,Spatial,select_chemistry_tube_spatial,example34,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example36,Spatial,select_chemistry_tube_spatial,example36,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example37,Spatial,select_chemistry_tube_spatial,example37,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example39,Spatial,select_chemistry_tube_spatial,example39,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example40,Spatial,select_chemistry_tube_spatial,example40,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example41,Spatial,select_chemistry_tube_spatial,example41,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example42,Spatial,select_chemistry_tube_spatial,example42,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example43,Spatial,select_chemistry_tube_spatial,example43,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example44,Spatial,select_chemistry_tube_spatial,example44,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example46,Spatial,select_chemistry_tube_spatial,example46,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example47,Spatial,select_chemistry_tube_spatial,example47,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example48,Spatial,select_chemistry_tube_spatial,example48,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example49,Spatial,select_chemistry_tube_spatial,example49,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example50,Spatial,select_chemistry_tube_spatial,example50,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example51,Spatial,select_chemistry_tube_spatial,example51,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example54,Spatial,select_chemistry_tube_spatial,example54,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example56,Spatial,select_chemistry_tube_spatial,example56,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example57,Spatial,select_chemistry_tube_spatial,example57,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example58,Spatial,select_chemistry_tube_spatial,example58,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example59,Spatial,select_chemistry_tube_spatial,example59,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example61,Spatial,select_chemistry_tube_spatial,example61,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example62,Spatial,select_chemistry_tube_spatial,example62,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example65,Spatial,select_chemistry_tube_spatial,example65,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example66,Spatial,select_chemistry_tube_spatial,example66,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example67,Spatial,select_chemistry_tube_spatial,example67,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,pick>lift,S0_generic_compatible_preload_target
Spatial/select_book_spatial/example88,Spatial,select_book_spatial,example88,pick>pull,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example69,Spatial,select_chemistry_tube_spatial,example69,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example72,Spatial,select_chemistry_tube_spatial,example72,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example71,Spatial,select_chemistry_tube_spatial,example71,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example73,Spatial,select_chemistry_tube_spatial,example73,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example74,Spatial,select_chemistry_tube_spatial,example74,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example75,Spatial,select_chemistry_tube_spatial,example75,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example76,Spatial,select_chemistry_tube_spatial,example76,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example77,Spatial,select_chemistry_tube_spatial,example77,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example78,Spatial,select_chemistry_tube_spatial,example78,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example81,Spatial,select_chemistry_tube_spatial,example81,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example83,Spatial,select_chemistry_tube_spatial,example83,pick>lift,S0_generic_compatible_preload_target
