sample_id,category,task_name,example,initial_status,variant,status_code,success
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R3_MO,C3_entity_mapping_failure,False
M&T/select_billiards/example41,M&T,select_billiards,example41,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,NF,C3_entity_mapping_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R1,C3_entity_mapping_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R3_MO,C3_entity_mapping_failure,False
M&T/select_billiards/example49,M&T,select_billiards,example49,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R1,C3_entity_mapping_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R3_MO,C3_entity_mapping_failure,False
M&T/select_billiards/example53,M&T,select_billiards,example53,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,NF,C3_entity_mapping_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R1,C3_entity_mapping_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R3_MO,C3_entity_mapping_failure,False
M&T/select_billiards/example92,M&T,select_billiards,example92,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example10,M&T,select_poker,example10,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example11,M&T,select_poker,example11,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R3,C0_qwen_guided_success,True
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example13,M&T,select_poker,example13,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example15,M&T,select_poker,example15,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example18,M&T,select_poker,example18,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example27,M&T,select_poker,example27,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example31,M&T,select_poker,example31,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example42,M&T,select_poker,example42,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example46,M&T,select_poker,example46,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example50,M&T,select_poker,example50,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example51,M&T,select_poker,example51,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example61,M&T,select_poker,example61,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R2,C1_qwen_guided_condition_failure,False
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R4,C1_qwen_guided_condition_failure,False
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R3_MF,C0_qwen_guided_success,True
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example67,M&T,select_poker,example67,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R2,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R3,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R4,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example75,M&T,select_poker,example75,C2_qwen_conversion_failure,R3_SHUF,C0_qwen_guided_success,True
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example76,M&T,select_poker,example76,C2_qwen_conversion_failure,R3_SHUF,C0_qwen_guided_success,True
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R3,C0_qwen_guided_success,True
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example81,M&T,select_poker,example81,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example86,M&T,select_poker,example86,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R2,C1_qwen_guided_condition_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R4,C1_qwen_guided_condition_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example89,M&T,select_poker,example89,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example90,M&T,select_poker,example90,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R4,C1_qwen_guided_condition_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example91,M&T,select_poker,example91,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example92,M&T,select_poker,example92,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R4,C1_qwen_guided_condition_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example93,M&T,select_poker,example93,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,NF,C0_qwen_guided_success,True
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
M&T/select_poker/example96,M&T,select_poker,example96,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
