sample_id,category,task,condition,schema_valid,operation_sequence_exact_match,skill_name_accuracy,action_recall_rate,action_order_accuracy,object_argument_accuracy,target_argument_accuracy,step_level_f1,sequence_edit_distance,latency_s
Spatial/select_billiards_spatial/example59,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.339737892150879
Spatial/select_billiards_spatial/example59,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.624742031097412
Spatial/select_billiards_spatial/example59,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.6824862957000732
Spatial/select_billiards_spatial/example60,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5617849826812744
Spatial/select_billiards_spatial/example60,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5125155448913574
Spatial/select_billiards_spatial/example60,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.519482135772705
Spatial/select_billiards_spatial/example61,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.326357126235962
Spatial/select_billiards_spatial/example61,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.513324737548828
Spatial/select_billiards_spatial/example61,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5241832733154297
Spatial/select_billiards_spatial/example62,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.7201926708221436
Spatial/select_billiards_spatial/example62,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5291764736175537
Spatial/select_billiards_spatial/example62,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.550504446029663
Spatial/select_billiards_spatial/example63,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4732282161712646
Spatial/select_billiards_spatial/example63,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.211620330810547
Spatial/select_billiards_spatial/example63,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.366624593734741
Spatial/select_billiards_spatial/example64,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4576826095581055
Spatial/select_billiards_spatial/example64,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5144288539886475
Spatial/select_billiards_spatial/example64,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.8226630687713623
Spatial/select_billiards_spatial/example65,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5173490047454834
Spatial/select_billiards_spatial/example65,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.9347360134124756
Spatial/select_billiards_spatial/example65,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.981485366821289
Spatial/select_billiards_spatial/example66,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.819559097290039
Spatial/select_billiards_spatial/example66,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.6651687622070312
Spatial/select_billiards_spatial/example66,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.517984390258789
Spatial/select_billiards_spatial/example67,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.339115858078003
Spatial/select_billiards_spatial/example67,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4789719581604004
Spatial/select_billiards_spatial/example67,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.3850839138031006
Spatial/select_billiards_spatial/example68,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4416017532348633
Spatial/select_billiards_spatial/example68,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2964797019958496
Spatial/select_billiards_spatial/example68,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5704545974731445
Spatial/select_billiards_spatial/example69,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4978063106536865
Spatial/select_billiards_spatial/example69,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.658949375152588
Spatial/select_billiards_spatial/example69,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.6892311573028564
Spatial/select_billiards_spatial/example70,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.6029510498046875
Spatial/select_billiards_spatial/example70,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4453818798065186
Spatial/select_billiards_spatial/example70,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.8204710483551025
Spatial/select_billiards_spatial/example71,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.6659979820251465
Spatial/select_billiards_spatial/example71,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.1120307445526123
Spatial/select_billiards_spatial/example71,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.974958896636963
Spatial/select_billiards_spatial/example72,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.9788403511047363
Spatial/select_billiards_spatial/example72,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.881232738494873
Spatial/select_billiards_spatial/example72,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.126640796661377
Spatial/select_billiards_spatial/example73,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.0675463676452637
Spatial/select_billiards_spatial/example73,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.1662819385528564
Spatial/select_billiards_spatial/example73,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.1261353492736816
Spatial/select_billiards_spatial/example74,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.490081548690796
Spatial/select_billiards_spatial/example74,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,1.0,0.0,0.5,1,3.282151937484741
Spatial/select_billiards_spatial/example74,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.285259246826172
Spatial/select_billiards_spatial/example75,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,3.2824525833129883
Spatial/select_billiards_spatial/example75,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.981382369995117
Spatial/select_billiards_spatial/example75,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.984283208847046
Spatial/select_billiards_spatial/example76,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.8391542434692383
Spatial/select_billiards_spatial/example76,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.634385108947754
Spatial/select_billiards_spatial/example76,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.773721694946289
Spatial/select_billiards_spatial/example77,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5897679328918457
Spatial/select_billiards_spatial/example77,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.671109914779663
Spatial/select_billiards_spatial/example77,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.674351930618286
Spatial/select_billiards_spatial/example78,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.661140203475952
Spatial/select_billiards_spatial/example78,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4835195541381836
Spatial/select_billiards_spatial/example78,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.7804763317108154
Spatial/select_billiards_spatial/example79,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.4748806953430176
Spatial/select_billiards_spatial/example79,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.3392677307128906
Spatial/select_billiards_spatial/example79,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2161619663238525
Spatial/select_billiards_spatial/example80,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2171826362609863
Spatial/select_billiards_spatial/example80,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9138908386230469
Spatial/select_billiards_spatial/example80,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4328820705413818
Spatial/select_billiards_spatial/example81,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5618488788604736
Spatial/select_billiards_spatial/example81,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.302886962890625
Spatial/select_billiards_spatial/example81,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.6149046421051025
Spatial/select_billiards_spatial/example82,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2227799892425537
Spatial/select_billiards_spatial/example82,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,1.0,0.0,0.5,1,1.9191789627075195
Spatial/select_billiards_spatial/example82,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0312089920043945
Spatial/select_billiards_spatial/example83,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.020632743835449
Spatial/select_billiards_spatial/example83,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2200663089752197
Spatial/select_billiards_spatial/example83,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.22084641456604
Spatial/select_billiards_spatial/example84,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.421311855316162
Spatial/select_billiards_spatial/example84,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.062190294265747
Spatial/select_billiards_spatial/example84,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.260500192642212
Spatial/select_billiards_spatial/example85,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9547317028045654
Spatial/select_billiards_spatial/example85,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.165381908416748
Spatial/select_billiards_spatial/example85,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.369255781173706
Spatial/select_billiards_spatial/example86,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2673494815826416
Spatial/select_billiards_spatial/example86,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.1683056354522705
Spatial/select_billiards_spatial/example86,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.361974000930786
Spatial/select_billiards_spatial/example87,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0273678302764893
Spatial/select_billiards_spatial/example87,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.249880790710449
Spatial/select_billiards_spatial/example87,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2130062580108643
Spatial/select_billiards_spatial/example88,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.160856246948242
Spatial/select_billiards_spatial/example88,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2103192806243896
Spatial/select_billiards_spatial/example88,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0525331497192383
Spatial/select_billiards_spatial/example89,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0590808391571045
Spatial/select_billiards_spatial/example89,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.1401851177215576
Spatial/select_billiards_spatial/example89,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.213254451751709
Spatial/select_billiards_spatial/example90,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.1886723041534424
Spatial/select_billiards_spatial/example90,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.1023166179656982
Spatial/select_billiards_spatial/example90,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.556014060974121
Spatial/select_billiards_spatial/example91,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.8608081340789795
Spatial/select_billiards_spatial/example91,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9777913093566895
Spatial/select_billiards_spatial/example91,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0663371086120605
Spatial/select_billiards_spatial/example92,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2862725257873535
Spatial/select_billiards_spatial/example92,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.8706541061401367
Spatial/select_billiards_spatial/example92,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.569885015487671
Spatial/select_billiards_spatial/example93,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.7716917991638184
Spatial/select_billiards_spatial/example93,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.845740556716919
Spatial/select_billiards_spatial/example93,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.8141202926635742
Spatial/select_billiards_spatial/example94,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4565346240997314
Spatial/select_billiards_spatial/example94,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,1.0,0.0,0.5,1,1.6014411449432373
Spatial/select_billiards_spatial/example94,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.3113081455230713
Spatial/select_billiards_spatial/example95,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4503588676452637
Spatial/select_billiards_spatial/example95,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4935710430145264
Spatial/select_billiards_spatial/example95,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5124399662017822
Spatial/select_billiards_spatial/example96,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.974332571029663
Spatial/select_billiards_spatial/example96,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.7556185722351074
Spatial/select_billiards_spatial/example96,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.7090976238250732
Spatial/select_billiards_spatial/example97,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.325673818588257
Spatial/select_billiards_spatial/example97,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.237602949142456
Spatial/select_billiards_spatial/example97,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.3237907886505127
Spatial/select_billiards_spatial/example98,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2413954734802246
Spatial/select_billiards_spatial/example98,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,1.0,0.0,0.5,1,1.5611534118652344
Spatial/select_billiards_spatial/example98,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.8240258693695068
Spatial/select_billiards_spatial/example99,Spatial,select_billiards_spatial,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.8227510452270508
Spatial/select_billiards_spatial/example99,Spatial,select_billiards_spatial,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.1214983463287354
Spatial/select_billiards_spatial/example99,Spatial,select_billiards_spatial,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.129185676574707
Spatial/select_book_spatial/example0,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.7092256546020508
Spatial/select_book_spatial/example0,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.167057514190674
Spatial/select_book_spatial/example0,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.8862950801849365
Spatial/select_book_spatial/example1,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1273245811462402
Spatial/select_book_spatial/example1,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,4.024618148803711
Spatial/select_book_spatial/example1,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.280941963195801
Spatial/select_book_spatial/example2,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.820204496383667
Spatial/select_book_spatial/example2,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.3642592430114746
Spatial/select_book_spatial/example2,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.44489049911499
Spatial/select_book_spatial/example3,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.5463294982910156
Spatial/select_book_spatial/example3,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,4.148193120956421
Spatial/select_book_spatial/example3,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.604604482650757
Spatial/select_book_spatial/example4,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7356414794921875
Spatial/select_book_spatial/example4,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.673159122467041
Spatial/select_book_spatial/example4,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,4.2621119022369385
Spatial/select_book_spatial/example5,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.3513941764831543
Spatial/select_book_spatial/example5,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.274329423904419
Spatial/select_book_spatial/example5,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,4.528160095214844
Spatial/select_book_spatial/example6,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.6368727684021
Spatial/select_book_spatial/example6,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,4.034316301345825
Spatial/select_book_spatial/example6,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.645951986312866
Spatial/select_book_spatial/example7,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.333120107650757
Spatial/select_book_spatial/example7,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,4.2331249713897705
Spatial/select_book_spatial/example7,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.538610219955444
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.665480375289917
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.4857118129730225
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.9402916431427
Spatial/select_book_spatial/example9,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.680811643600464
Spatial/select_book_spatial/example9,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7136244773864746
Spatial/select_book_spatial/example9,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,2.7494022846221924
Spatial/select_book_spatial/example10,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7215616703033447
Spatial/select_book_spatial/example10,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.6797428131103516
Spatial/select_book_spatial/example10,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.438535451889038
Spatial/select_book_spatial/example11,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9501566886901855
Spatial/select_book_spatial/example11,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.467111587524414
Spatial/select_book_spatial/example11,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,2,2.164811849594116
Spatial/select_book_spatial/example12,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.660810947418213
Spatial/select_book_spatial/example12,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.6671910285949707
Spatial/select_book_spatial/example12,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.3221254348754883
Spatial/select_book_spatial/example13,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.9869146347045898
Spatial/select_book_spatial/example13,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.532100200653076
Spatial/select_book_spatial/example13,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.0297303199768066
Spatial/select_book_spatial/example14,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.1897740364074707
Spatial/select_book_spatial/example14,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.2196459770202637
Spatial/select_book_spatial/example14,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.6182844638824463
Spatial/select_book_spatial/example15,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.3149654865264893
Spatial/select_book_spatial/example15,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,1.7705910205841064
Spatial/select_book_spatial/example15,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.315842866897583
Spatial/select_book_spatial/example16,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.016479730606079
Spatial/select_book_spatial/example16,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.2319977283477783
Spatial/select_book_spatial/example16,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.840890884399414
Spatial/select_book_spatial/example17,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7765610218048096
Spatial/select_book_spatial/example17,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.31531023979187
Spatial/select_book_spatial/example17,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.877986192703247
Spatial/select_book_spatial/example18,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.1800379753112793
Spatial/select_book_spatial/example18,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.681016445159912
Spatial/select_book_spatial/example18,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9813010692596436
Spatial/select_book_spatial/example20,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.4260926246643066
Spatial/select_book_spatial/example20,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8183066844940186
Spatial/select_book_spatial/example20,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.579763174057007
Spatial/select_book_spatial/example21,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.125767230987549
Spatial/select_book_spatial/example21,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.1304969787597656
Spatial/select_book_spatial/example21,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.586498975753784
Spatial/select_book_spatial/example22,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9718916416168213
Spatial/select_book_spatial/example22,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.670841693878174
Spatial/select_book_spatial/example22,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1248779296875
Spatial/select_book_spatial/example23,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.5131077766418457
Spatial/select_book_spatial/example23,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.974595069885254
Spatial/select_book_spatial/example23,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.431370496749878
